Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Octolens,https://www.crunchbase.com/organization/octolens,Active,,"Apps, Artificial Intelligence (AI), SaaS, Software","Bonn, Nordrhein-Westfalen, Germany","B2B SaaS, Social Listening, AI","295,032","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2024-04-01,day,,,,,For Profit,https://octolens.com,https://x.com/Octolens,https://www.facebook.com/profile.php?id=61560291321377,https://www.linkedin.com/company/octolens/,,"Apps, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",1,1-10,Charlotte Schmitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
roofline,https://www.crunchbase.com/organization/roofline-6247,Active,,"Artificial Intelligence (AI), Machine Learning, Semiconductor, Software","Aachen, Nordrhein-Westfalen, Germany","On the mission to make AI deployment at the edge flexible, efficient, and easy.","177,636","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2024-03-05,day,,,,,For Profit,https://www.roofline.ai,,,https://www.linkedin.com/company/rooflineai,"Roofline makes an AI deployment at the edge flexible, efficient, and easy. It was founded in 2024 and is located in Aachen, Nordrhein-Westfalen.","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,1-10,,1,Seed,2024-06-01,,,,Pre-Seed,,,,Pre-Seed,,,,,,,First Momentum Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vaterwelten,https://www.crunchbase.com/organization/vaterwelten,Active,,"Family, Human Resources, Mental Health","Krefeld, Nordrhein-Westfalen, Germany",Vaterwelten is a community that promotes active fatherhood and fosters a partnership-based approach to parenting.,"551,385","European Union (EU), Europe, Middle East, and Africa (EMEA)",47807,,2024-02-16,day,,,,,For Profit,https://vaterwelten.de,,,https://www.linkedin.com/company/vaterwelten,Vaterwelten is a community that promotes active fatherhood and fosters a partnership-based approach to parenting.,"Administrative Services, Community and Lifestyle, Health Care",1,1-10,Heiner Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
on.storage,https://www.crunchbase.com/organization/on-storage,Active,,"SaaS, Self-Storage, Warehousing","Düsseldorf, Nordrhein-Westfalen, Germany","Convenient Storage offers convenient, flexible, and location-independent storage solutions.","1,351,040","European Union (EU), Europe, Middle East, and Africa (EMEA)",40213,,2024-01-12,day,,,,,For Profit,https://on-storage.de,,,https://www.linkedin.com/company/98054382/,"Convenient Storage offers convenient, flexible, and location-independent storage solutions. It was founded in 2024.","Real Estate, Software, Transportation",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
octonomy,https://www.crunchbase.com/organization/octonomy,Active,,"E-Commerce, Finance, Industrial","Köln, Nordrhein-Westfalen, Germany",octonomy is an an AI-as-a-Service company.,"28,805","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2024-01-01,year,,,,,For Profit,https://www.octonomy.ai,,,https://www.linkedin.com/company/octonomy,octonomy is an an AI-as-a-Service company specializes in automating support services with AI agents.,"Commerce and Shopping, Financial Services, Manufacturing",,11-50,,1,Seed,2025-02-05,5000000,EUR,5199332,Pre-Seed,5000000,EUR,5199332,Pre-Seed,5000000,EUR,5199332,5000000,EUR,5199332,Capnamic Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Pagent,https://www.crunchbase.com/organization/pagent,Active,,"Artificial Intelligence (AI), Marketing","Bonn, Nordrhein-Westfalen, Germany",Pagent develops AI systems.,"41,623","European Union (EU), Europe, Middle East, and Africa (EMEA)",53111,,2024-01-01,year,,,,,,https://www.pagent.ai/,,,https://www.linkedin.com/company/pagent-ai/about/,Pagent develops AI systems.,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",2,1-10,"Christopher Helf, Constantin Dißelkamp",1,Seed,2024-12-16,900000,USD,900000,Pre-Seed,900000,USD,900000,Pre-Seed,900000,USD,900000,900000,USD,900000,HTGF | High-Tech Gruenderfonds,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Skleo Health,https://www.crunchbase.com/organization/skleo-health,Active,,"Health Care, Social Impact","Düsseldorf, Nordrhein-Westfalen, Germany","Skleo Health creates digital solutions to make healthcare accessible for everyone, regardless of location or circumstances.","141,261","European Union (EU), Europe, Middle East, and Africa (EMEA)",40239,,2024-01-01,year,,,,,For Profit,https://www.skleo.de/,,,https://www.linkedin.com/company/skleo-health/,,"Health Care, Other, Social Impact",,11-50,,1,Seed,2024-02-26,100000,EUR,108502,Pre-Seed,100000,EUR,108502,Pre-Seed,100000,EUR,108502,100000,EUR,108502,Antler,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
navou,https://www.crunchbase.com/organization/navou,Active,,Real Estate,"Düsseldorf, Nordrhein-Westfalen, Germany",navou is an innovative real estate startup.,"245,406","European Union (EU), Europe, Middle East, and Africa (EMEA)",40472,,2024-01-01,year,,,,,,https://www.navou.de/,,,https://www.linkedin.com/company/navou-gmbh,navou is an innovative real estate startup. Its mission is to provide green and inexpensive houses utilizing cutting-edge technology.,Real Estate,,1-10,,1,Seed,2025-01-22,,,,Seed,,,,Seed,,,,,,,"Robin Cresswell, Tobias Wiesenkämper, Roman Hederer, Benjamin Klitzke, Johannes Kohl",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Temple ORTHOBiologics,https://www.crunchbase.com/organization/temple-orthobiologics,Active,,Biotechnology,"Liège, Liege, Belgium",Temple ORTHOBiologics is the first intra-articular drug treatment being developed specifically to prevent scar tissue formation.,"2,151,422","European Union (EU), Europe, Middle East, and Africa (EMEA)",4000,,2024-01-01,year,,,,,,https://www.templeorthobio.com,,,https://www.linkedin.com/company/temple-orthobiologics,,"Biotechnology, Science and Engineering",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
ESG-Service,https://www.crunchbase.com/organization/esg-service,Active,,"Financial Services, Sustainability","Cologne, Nordrhein-Westfalen, Germany",ESG-Service integrates ESG criteria into financial models for sustainable decision-making.,"3,722,348","European Union (EU), Europe, Middle East, and Africa (EMEA)",50735,,2024-01-01,day,,,,,For Profit,https://esg-service.eu,,,https://www.linkedin.com/company/esg-report-eu,,"Financial Services, Sustainability",,501-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Robowriter,https://www.crunchbase.com/organization/robowriter,Active,,"Generative AI, SaaS","Bonn, Nordrhein-Westfalen, Germany",Robowriter is an AI-based solution designed to revolutionize the content creation and processing landscape.,"588,698","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-12-18,day,,,,,For Profit,https://robowriter.de,,,https://www.linkedin.com/company/robowriter,"Robowriter is an AI-based solution designed to revolutionize the content creation and processing landscape. It harnesses the power of Artificial Intelligence to streamline the content creation process, providing businesses with an effective writing aid that bolsters their content marketing endeavors. Robowriter accurately grasps the intricacies of human language, producing clear, engaging, and personalized text. The team takes pride in its ability to comprehend and convey client needs and values through high-quality content. The integrated template platform processes and generates content at an accelerated pace, significantly reducing the time and resources spent on content production. Nevertheless, the team remains steadfast in their commitment to delivering content that aligns with the brand voice and style of their clients. By choosing Robowriter, businesses acquire a reliable partner that respects their needs and values, operates with professional precision, and communicates clearly. The team recognizes the diverse content requirements across different industries and tailors their solutions accordingly.","Artificial Intelligence (AI), Software",,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Freightbooking,https://www.crunchbase.com/organization/freightbooking,Active,,"Logistics, Software","Halen, Limburg, Belgium",Road freight collaboration,"571,753","European Union (EU), Europe, Middle East, and Africa (EMEA)",3545,,2023-12-01,month,,,,,For Profit,https://freightbooking.be,,,https://www.linkedin.com/company/freightbooking/,"Freightbooking automates the matching of ad-hoc road freight, with instant connections between validated carriers and shippers and transparent pricing structures.","Software, Transportation",2,,"Dries Bex, Karim Jalal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Myfundus,https://www.crunchbase.com/organization/myfundus,Active,,"Advertising Platforms, Marketplace, Peer to Peer, Rental, Retail","Düsseldorf, Nordrhein-Westfalen, Germany",Myfunuds is a peer-to-peer rental service online marketplace for just about anything!,"499,958","European Union (EU), Europe, Middle East, and Africa (EMEA)",40231,,2023-10-30,day,,,,,For Profit,https://myfundus.com,https://twitter.com/myfundus,https://www.facebook.com/myfundus,https://www.linkedin.com/company/myfundus/,"Myfundus is a peer-to-peer rental marketplace which allows people to rent spare items to others nearby. The platform provides a cheaper and more efficient solution than buying outright or hiring from rental shops. At the same time, it allows others to monetize their rarely-used possessions. The company's mission is to enable people to share and monetize their unused possessions, increasing the efficiency of both the consumer and the planet’s resources.","Advertising, Commerce and Shopping, Other",1,1-10,Roghmal Alami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
YouCloud,https://www.crunchbase.com/organization/youcloud,Active,,"Cloud Computing, Cloud Data Services, Cloud Management","Cologne, Nordrhein-Westfalen, Germany",The cloud that fits you.,"2,086,445","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-09-18,day,,,,,For Profit,http://youcloudltd.com/,,,https://www.linkedin.com/company/youcloudltd/,"YouCloud is a British cloud computing company that sells software, cloud services (including IaaS, SaaS and PaaS), and software-defined storage.","Information Technology, Internet Services, Software",5,1-10,"Callum L Grady, Fabian Dawed, Fred Newtz, Romit Ray, Yusuf Ajadi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Qualimero.com,https://www.crunchbase.com/organization/qualimero,Active,,"Analytics, Artificial Intelligence (AI), Enterprise, Enterprise Software, Generative AI, Natural Language Processing, SaaS, Software, Virtual Assistant","Düsseldorf, Nordrhein-Westfalen, Germany","Qualimero is an AI sales assistant platform that offers tracking, analytics, and integration services.","264,207","European Union (EU), Europe, Middle East, and Africa (EMEA)",40545,,2023-08-22,day,,,,,For Profit,https://www.qualimero.com,,,https://www.linkedin.com/company/qualimero,"Qualimero.com deploys AI Sales workers that enable a 10x increase in conversion rates, seamlessly integrating with human sales teams and IT systems. Our enterprise-grade solutions cater to the needs of some of the most renowned retailers and brands in Europe. Reach out to Sarah to find out more -> https://link.qualimero.com/sarah","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",3,1-10,"Kevin Lucke, Lasse Lung, Marco Dassisti",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Polygon Planet UG (haftungsbeschränkt),https://www.crunchbase.com/organization/polygon-planet-ug-haftungsbeschränkt,Active,,Media and Entertainment,"Aachen, Nordrhein-Westfalen, Germany",Photogrammetry Service Provider,"2,804,256","European Union (EU), Europe, Middle East, and Africa (EMEA)",52064,,2023-07-24,day,,,,,For Profit,https://www.polygonplanet.de/,,,https://www.linkedin.com/company/100591169/,"Photogrammetry service provider for the cultural heritage sector.  Full pipeline from 3d scanning, 3d modelling, animation, interaction programming and rendering.",Media and Entertainment,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Steuerboard,https://www.crunchbase.com/organization/steuerboard,Active,,"Accounting, Consulting, Software","Düsseldorf, Nordrhein-Westfalen, Germany",Steuerboard serves as a collaborative platform facilitating digital interaction between tax advisors and clients.,"519,262","European Union (EU), Europe, Middle East, and Africa (EMEA)",40217,,2023-07-17,day,,,,,For Profit,https://steuerboard.net,,,https://www.linkedin.com/company/steuerboard-com/,Steuerboard serves as a collaborative platform facilitating digital interaction between tax advisors and clients. The mission of Steuerboard is to rethink the way accountants and clients work together.,"Financial Services, Professional Services, Software",2,1-10,"Jakob Brandt, Matyas Sebastian Heins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
MachineMaster,https://www.crunchbase.com/organization/machinemaster,Active,,"Agriculture, AgTech, Farming, Software, Trading Platform, Web Development","Düsseldorf, Nordrhein-Westfalen, Germany","From the cornfield to the cloud, we connect the old with the new, link generations, and strengthen our presence in the market of tomorrow.","1,117,048","European Union (EU), Europe, Middle East, and Africa (EMEA)",40215,,2023-07-17,day,,,,,For Profit,https://www.machinemaster.de,,,https://www.linkedin.com/company/machinemaster,,"Agriculture and Farming, Financial Services, Lending and Investments, Software",2,1-10,"Christian Wenzel, Veit Ulbrich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
go AVA,https://www.crunchbase.com/organization/go-ava,Active,,,"Düsseldorf, Nordrhein-Westfalen, Germany",Artificial Intelligence / Technology,"314,899","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-07-15,day,,,,,For Profit,https://www.goava.ai,,,https://www.linkedin.com/company/letsmakedigitalmorehuman/?viewAsMember=true,"With go AVA, we have created a new form of communication that establishes the currently missing connection between technology and human interaction. We break down current barriers in digital communication and create an environment that transforms verified information into trusted responses.",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
impence sports analytics GmbH,https://www.crunchbase.com/organization/impence-sports-analytics-gmbh,Active,,"Soccer, Sports","Pulheim, Nordrhein-Westfalen, Germany",Impence sports analytics is an app that offers players and teams the opportunity to track performance data in real time.,"969,157","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-07-01,month,,,,,For Profit,https://www.impence.net/,,https://www.facebook.com/impence,https://www.linkedin.com/company/impence-sports-analytics-gmbh,"Impence is an innovative startup that specializes in soccer. The app offers players and teams the opportunity to track their performance data in real time and compete with other players. By analyzing real match statistics from all soccer matches in Germany, we make it possible to precisely evaluate a player's impact on his team. Our goal is to promote competition in soccer and help players improve their skills while building an engaged community.  At Impence, we believe in the power of data and technology to make sport more accessible and exciting.",Sports,1,1-10,Björn Effertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
xelper,https://www.crunchbase.com/organization/xelper,Active,,,"Cologne, Nordrhein-Westfalen, Germany",AI-supported qualitative research - AI-moderated qualitative interviews & interview analysis,"1,421,400","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-07-01,month,,,,,For Profit,https://xelper.ai,,,https://www.linkedin.com/company/xelper,,,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Xaver,https://www.crunchbase.com/organization/xaver,Active,,"Asset Management, Banking, FinTech, Insurance, InsurTech, Wealth Management","Köln, Nordrhein-Westfalen, Germany",Xaver combines personalised digital funnels with AI-assisted personal customer interactions to forge a seamless omni-channel experience.,"10,484","European Union (EU), Europe, Middle East, and Africa (EMEA)",50674,,2023-06-07,day,,,,,For Profit,https://www.xaver.com/,,,https://www.linkedin.com/company/xavergroup/,"Xaver enables Financial Institutions to close Europe’s pension gap. By offering an advanced AI-driven B2B platform for life insurance and private pension sales, Xaver enhances the operational and sales efficiency of banks, insurers, and brokers by up to 65% and introduces a new era of white-labeled private pension products. With a leadership team of experienced industry veterans - Max Bachem, Ole Breulmann, and Dr. Björn Holste - and backing from leading VC funds and a prominent group of former financial institution executives, fintech pioneers, and unicorn founders, Xaver is dedicated to improving the pension situation of Europeans through their B2B offering.","Financial Services, Lending and Investments",2,11-50,"Max Bachem, Ole Breulmann",1,Seed,2024-03-19,5690000,EUR,6180309,Pre-Seed,5690000,EUR,6180309,Pre-Seed,5690000,EUR,6180309,5690000,EUR,6180309,"Sequoia Capital, Motive Partners, Robin Capital, Notion Capital, NAP",2,20,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bespoke HRMS,https://www.crunchbase.com/organization/bespoke-hrms,Active,,"Information Technology, Software","Düsseldorf, Nordrhein-Westfalen, Germany","Bespoke HRMS is an all-in-one HR solution that simplifies employee management, shift scheduling, and payroll processing.","69,035","European Union (EU), Europe, Middle East, and Africa (EMEA)",40212,,2023-06-04,day,,,,,For Profit,https://www.bespokehrms.com,,,https://www.linkedin.com/company/bespoke-hrms/?viewAsMember=true,"Bespoke HRMS is an all-in-one HR management solution designed for businesses to simplify employee management, shift scheduling, and payroll processing. Powered by AI, it offers advanced scheduling, time tracking, digital onboarding, and seamless integrations to boost efficiency. Perfect for companies of all sizes, Bespoke HRMS is your partner in smarter HR operations.","Information Technology, Software",1,11-50,Sam Chauhan,2,Seed,2024-09-30,1700000,EUR,1893226,Seed,1700000,EUR,1893226,Seed,2170000,EUR,2410730,2170000,EUR,2410730,"Salford Ventures, Sam Chauhan",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
myhome.io,https://www.crunchbase.com/organization/myhome-io,Active,,"PropTech, Real Estate, Software","Düsseldorf, Nordrhein-Westfalen, Germany","SaaS, Mobile App, Prop Tech, Real estate portal","402,718","European Union (EU), Europe, Middle East, and Africa (EMEA)",40549,,2023-05-31,day,,,,,For Profit,https://myhome.io,,,https://www.linkedin.com/company/myhome-media-gmbh/about/?viewAsMember=true,more then real estate. The app for property listings paired with interior design & inspiration. Find your home - show your home - be at home. Find a home in a new way,"Real Estate, Software",2,1-10,"Philipp Wadenpohl, Stefan A. Kircher",1,Seed,2024-04-01,,,,Pre-Seed,,,,Pre-Seed,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
